chrom	start	end	coverage	sample
MN908947.3	7200	7400	0.07	3165
MN908947.3	7400	7600	10.01	3165
MN908947.3	7600	7800	8.78	3165
MN908947.3	7800	8000	3.13	3165
MN908947.3	8000	8200	2.62	3165
MN908947.3	8200	8400	0.03	3165
MN908947.3	8400	8600	0	3165
MN908947.3	8600	8800	0	3165
MN908947.3	8800	9000	0	3165
MN908947.3	9000	9200	0	3165
MN908947.3	9200	9400	0	3165
MN908947.3	9400	9600	11.48	3165
MN908947.3	9600	9800	21.05	3165
MN908947.3	9800	10000	120.81	3165
MN908947.3	10000	10200	36.97	3165
MN908947.3	10200	10400	43.66	3165
MN908947.3	10400	10600	0.86	3165
MN908947.3	10600	10800	0	3165
MN908947.3	10800	11000	0	3165
MN908947.3	11000	11200	1	3165
MN908947.3	11200	11400	9.3	3165
MN908947.3	11400	11600	52.08	3165
MN908947.3	11600	11800	48.6	3165
MN908947.3	11800	12000	5.33	3165
MN908947.3	12000	12200	46.14	3165
MN908947.3	12200	12400	3431.9	3165
MN908947.3	12400	12600	1068.35	3165
MN908947.3	12600	12800	6.24	3165
MN908947.3	12800	13000	7.22	3165
MN908947.3	13000	13200	943.43	3165
MN908947.3	13200	13400	2952.91	3165
MN908947.3	13400	13600	260.62	3165
MN908947.3	13600	13800	7.6	3165
MN908947.3	13800	14000	4.84	3165
MN908947.3	14000	14200	2.29	3165
MN908947.3	14200	14400	0	3165
MN908947.3	14400	14600	0	3165
MN908947.3	14600	14800	2.81	3165
MN908947.3	14800	15000	5.46	3165
MN908947.3	15000	15200	28.07	3165
MN908947.3	15200	15400	17.52	3165
MN908947.3	15400	15600	20.29	3165
MN908947.3	15600	15800	66.59	3165
MN908947.3	15800	16000	27.7	3165
MN908947.3	16000	16200	13.73	3165
MN908947.3	16200	16400	44.27	3165
MN908947.3	16400	16600	13.41	3165
MN908947.3	16600	16800	22.37	3165
MN908947.3	16800	17000	74.05	3165
MN908947.3	17000	17200	31.39	3165
MN908947.3	17200	17400	429.87	3165
MN908947.3	17400	17600	2721.69	3165
MN908947.3	17600	17800	2575.63	3165
MN908947.3	17800	18000	2303.86	3165
MN908947.3	18000	18200	343.21	3165
MN908947.3	18200	18400	468.08	3165
MN908947.3	18400	18600	1479.9	3165
MN908947.3	18600	18800	389.82	3165
MN908947.3	18800	19000	33.15	3165
MN908947.3	19000	19200	0.95	3165
MN908947.3	19200	19400	0.51	3165
MN908947.3	19400	19600	0	3165
MN908947.3	19600	19800	0	3165
MN908947.3	19800	20000	7.92	3165
MN908947.3	20000	20200	10.11	3165
MN908947.3	20200	20400	53.24	3165
MN908947.3	20400	20600	600.31	3165
MN908947.3	20600	20800	56.68	3165
MN908947.3	20800	21000	89.58	3165
MN908947.3	21000	21200	80.25	3165
MN908947.3	21200	21400	13.21	3165
MN908947.3	21400	21600	0	3165
MN908947.3	21600	21800	0	3165
MN908947.3	21800	22000	1.11	3165
MN908947.3	22000	22200	13.21	3165
MN908947.3	22200	22400	47.01	3165
MN908947.3	22400	22600	6.28	3165
MN908947.3	22600	22800	0	3165
MN908947.3	22800	23000	1.72	3165
MN908947.3	23000	23200	38.01	3165
MN908947.3	23200	23400	39.55	3165
MN908947.3	23400	23600	18.52	3165
MN908947.3	23600	23800	4.58	3165
MN908947.3	23800	24000	7.79	3165
MN908947.3	24000	24200	47.06	3165
MN908947.3	24200	24400	42.09	3165
MN908947.3	24400	24600	218.04	3165
MN908947.3	24600	24800	286.52	3165
MN908947.3	24800	25000	79.44	3165
MN908947.3	25000	25200	43.26	3165
MN908947.3	25200	25400	831.95	3165
MN908947.3	25400	25600	299.06	3165
MN908947.3	25600	25800	5.24	3165
MN908947.3	25800	26000	5.55	3165
MN908947.3	26000	26200	11.47	3165
MN908947.3	26200	26400	29.14	3165
MN908947.3	26400	26600	42.45	3165
MN908947.3	26600	26800	261.9	3165
MN908947.3	26800	27000	154.03	3165
MN908947.3	27000	27200	0	3165
MN908947.3	27200	27400	0	3165
MN908947.3	27400	27600	0.61	3165
MN908947.3	27600	27800	18.13	3165
MN908947.3	27800	28000	65.46	3165
MN908947.3	28000	28200	1114.84	3165
MN908947.3	28200	28400	1054.43	3165
MN908947.3	28400	28600	23.97	3165
MN908947.3	28600	28800	105.46	3165
MN908947.3	28800	29000	36.03	3165
MN908947.3	29000	29200	32.02	3165
MN908947.3	29200	29400	274.05	3165
MN908947.3	29400	29600	54.09	3165
MN908947.3	29600	29800	72.45	3165
MN908947.3	29800	29903	47.66	3165
MN908947.3	0	200	0.67	3182
MN908947.3	200	400	0	3182
MN908947.3	400	600	0	3182
MN908947.3	600	800	199.46	3182
MN908947.3	800	1000	21.12	3182
MN908947.3	1000	1200	1.45	3182
MN908947.3	1200	1400	0.03	3182
MN908947.3	1400	1600	0	3182
MN908947.3	1600	1800	0	3182
MN908947.3	1800	2000	5.84	3182
MN908947.3	2000	2200	5.83	3182
MN908947.3	2200	2400	0	3182
MN908947.3	2400	2600	0	3182
MN908947.3	2600	2800	0	3182
MN908947.3	2800	3000	1.37	3182
MN908947.3	3000	3200	0.11	3182
MN908947.3	3200	3400	0	3182
MN908947.3	3400	3600	0	3182
MN908947.3	3600	3800	0	3182
MN908947.3	3800	4000	0	3182
MN908947.3	4000	4200	0.2	3182
MN908947.3	4200	4400	1.29	3182
MN908947.3	4400	4600	0	3182
MN908947.3	4600	4800	2	3182
MN908947.3	4800	5000	4.21	3182
MN908947.3	5000	5200	1.68	3182
MN908947.3	5200	5400	2.68	3182
MN908947.3	5400	5600	1.19	3182
MN908947.3	5600	5800	0.4	3182
MN908947.3	5800	6000	1.03	3182
MN908947.3	6000	6200	0	3182
MN908947.3	6200	6400	0	3182
MN908947.3	6400	6600	0	3182
MN908947.3	6600	6800	0	3182
MN908947.3	6800	7000	0	3182
MN908947.3	7000	7200	0	3182
MN908947.3	7200	7400	0	3182
MN908947.3	7400	7600	0	3182
MN908947.3	7600	7800	0.52	3182
MN908947.3	7800	8000	0	3182
MN908947.3	8000	8200	0	3182
MN908947.3	8200	8400	0	3182
MN908947.3	8400	8600	0	3182
MN908947.3	8600	8800	0	3182
MN908947.3	8800	9000	0	3182
MN908947.3	9000	9200	0	3182
MN908947.3	9200	9400	0	3182
MN908947.3	9400	9600	0	3182
MN908947.3	9600	9800	4.29	3182
MN908947.3	9800	10000	201.61	3182
MN908947.3	10000	10200	68.74	3182
MN908947.3	10200	10400	0.63	3182
MN908947.3	10400	10600	0.02	3182
MN908947.3	10600	10800	1.35	3182
MN908947.3	10800	11000	6.66	3182
MN908947.3	11000	11200	2.04	3182
MN908947.3	11200	11400	2.78	3182
MN908947.3	11400	11600	14.46	3182
MN908947.3	11600	11800	3.81	3182
MN908947.3	11800	12000	1.21	3182
MN908947.3	12000	12200	11.11	3182
MN908947.3	12200	12400	3.42	3182
MN908947.3	12400	12600	0.54	3182
MN908947.3	12600	12800	3.69	3182
MN908947.3	12800	13000	1.33	3182
MN908947.3	13000	13200	14.43	3182
MN908947.3	13200	13400	36.44	3182
MN908947.3	13400	13600	6.2	3182
MN908947.3	13600	13800	2.41	3182
MN908947.3	13800	14000	0	3182
MN908947.3	14000	14200	0	3182
MN908947.3	14200	14400	1.02	3182
MN908947.3	14400	14600	6.3	3182
MN908947.3	14600	14800	6.97	3182
MN908947.3	14800	15000	0	3182
MN908947.3	15000	15200	0	3182
MN908947.3	15200	15400	0	3182
MN908947.3	15400	15600	0.43	3182
MN908947.3	15600	15800	0.27	3182
MN908947.3	15800	16000	0	3182
MN908947.3	16000	16200	0	3182
MN908947.3	16200	16400	0	3182
MN908947.3	16400	16600	0	3182
MN908947.3	16600	16800	0.31	3182
MN908947.3	16800	17000	4.91	3182
MN908947.3	17000	17200	1.46	3182
MN908947.3	17200	17400	30.27	3182
MN908947.3	17400	17600	236.19	3182
MN908947.3	17600	17800	66.23	3182
MN908947.3	17800	18000	0	3182
MN908947.3	18000	18200	0	3182
MN908947.3	18200	18400	1.14	3182
MN908947.3	18400	18600	5.3	3182
MN908947.3	18600	18800	0.42	3182
MN908947.3	18800	19000	0	3182
MN908947.3	19000	19200	0	3182
MN908947.3	19200	19400	0	3182
MN908947.3	19400	19600	0	3182
MN908947.3	19600	19800	0	3182
MN908947.3	19800	20000	0	3182
MN908947.3	20000	20200	112.83	3182
MN908947.3	20200	20400	277.12	3182
MN908947.3	20400	20600	266.82	3182
MN908947.3	20600	20800	128.76	3182
MN908947.3	20800	21000	30.78	3182
MN908947.3	21000	21200	0.56	3182
MN908947.3	21200	21400	0.92	3182
MN908947.3	21400	21600	0	3182
MN908947.3	21600	21800	0	3182
MN908947.3	21800	22000	0	3182
MN908947.3	22000	22200	54.93	3182
MN908947.3	22200	22400	78.63	3182
MN908947.3	22400	22600	4.1	3182
MN908947.3	22600	22800	0	3182
MN908947.3	22800	23000	2.32	3182
MN908947.3	23000	23200	0.32	3182
MN908947.3	23200	23400	3.45	3182
MN908947.3	23400	23600	5.23	3182
MN908947.3	23600	23800	0.23	3182
MN908947.3	23800	24000	0	3182
MN908947.3	24000	24200	0	3182
MN908947.3	24200	24400	0	3182
MN908947.3	24400	24600	204.79	3182
MN908947.3	24600	24800	431.39	3182
MN908947.3	24800	25000	0.21	3182
MN908947.3	25000	25200	0	3182
MN908947.3	25200	25400	0	3182
MN908947.3	25400	25600	0	3182
MN908947.3	25600	25800	0	3182
MN908947.3	25800	26000	0	3182
MN908947.3	26000	26200	0	3182
MN908947.3	26200	26400	5.7	3182
MN908947.3	26400	26600	9.86	3182
MN908947.3	26600	26800	0.19	3182
MN908947.3	26800	27000	0	3182
MN908947.3	27000	27200	1384.27	3182
MN908947.3	27200	27400	1269.91	3182
MN908947.3	27400	27600	0	3182
MN908947.3	27600	27800	1.23	3182
MN908947.3	27800	28000	4.1	3182
MN908947.3	28000	28200	20.95	3182
MN908947.3	28200	28400	13.18	3182
MN908947.3	28400	28600	6.85	3182
MN908947.3	28600	28800	29.86	3182
MN908947.3	28800	29000	5.73	3182
MN908947.3	29000	29200	0	3182
MN908947.3	29200	29400	0	3182
MN908947.3	29400	29600	0	3182
MN908947.3	29600	29800	0	3182
MN908947.3	29800	29903	0	3182
MN908947.3	0	200	0	4535
MN908947.3	200	400	0.48	4535
MN908947.3	400	600	4.53	4535
MN908947.3	600	800	10.74	4535
MN908947.3	800	1000	0.77	4535
MN908947.3	1000	1200	0.4	4535
MN908947.3	1200	1400	1.65	4535
MN908947.3	1400	1600	3	4535
MN908947.3	1600	1800	4.89	4535
MN908947.3	1800	2000	0.97	4535
MN908947.3	2000	2200	645.33	4535
MN908947.3	2200	2400	7254.37	4535
MN908947.3	2400	2600	1492.49	4535
MN908947.3	2600	2800	2.12	4535
MN908947.3	2800	3000	0.48	4535
MN908947.3	3000	3200	3.25	4535
MN908947.3	3200	3400	2.89	4535
MN908947.3	3400	3600	2.31	4535
MN908947.3	3600	3800	5.21	4535
MN908947.3	3800	4000	0	4535
MN908947.3	4000	4200	148.35	4535
MN908947.3	4200	4400	1016.54	4535
MN908947.3	4400	4600	9.3	4535
MN908947.3	4600	4800	0.72	4535
MN908947.3	4800	5000	1.38	4535
MN908947.3	5000	5200	0	4535
MN908947.3	5200	5400	0	4535
MN908947.3	5400	5600	0.25	4535
MN908947.3	5600	5800	2.68	4535
MN908947.3	5800	6000	0.94	4535
MN908947.3	6000	6200	0	4535
MN908947.3	6200	6400	5.37	4535
MN908947.3	6400	6600	0.78	4535
MN908947.3	6600	6800	0	4535
MN908947.3	6800	7000	0	4535
MN908947.3	7000	7200	0	4535
MN908947.3	7200	7400	0	4535
MN908947.3	7400	7600	0	4535
MN908947.3	7600	7800	191.77	4535
MN908947.3	7800	8000	338.29	4535
MN908947.3	8000	8200	346.98	4535
MN908947.3	8200	8400	191.48	4535
MN908947.3	8400	8600	0	4535
MN908947.3	8600	8800	0	4535
MN908947.3	8800	9000	0	4535
MN908947.3	9000	9200	0.84	4535
MN908947.3	9200	9400	51.87	4535
MN908947.3	9400	9600	63.88	4535
MN908947.3	9600	9800	376.37	4535
MN908947.3	9800	10000	465.27	4535
MN908947.3	10000	10200	393.58	4535
MN908947.3	10200	10400	22.86	4535
MN908947.3	10400	10600	0.53	4535
MN908947.3	10600	10800	1.23	4535
MN908947.3	10800	11000	2.99	4535
MN908947.3	11000	11200	0	4535
MN908947.3	11200	11400	4.59	4535
MN908947.3	11400	11600	10.42	4535
MN908947.3	11600	11800	3.25	4535
MN908947.3	11800	12000	2.22	4535
MN908947.3	12000	12200	12.48	4535
MN908947.3	12200	12400	3.99	4535
MN908947.3	12400	12600	1.75	4535
MN908947.3	12600	12800	9.79	4535
MN908947.3	12800	13000	4.63	4535
MN908947.3	13000	13200	7.78	4535
MN908947.3	13200	13400	0	4535
MN908947.3	13400	13600	3741.78	4535
MN908947.3	13600	13800	1748.91	4535
MN908947.3	13800	14000	231.65	4535
MN908947.3	14000	14200	1.37	4535
MN908947.3	14200	14400	2.05	4535
MN908947.3	14400	14600	0	4535
MN908947.3	14600	14800	0.55	4535
MN908947.3	14800	15000	0.72	4535
MN908947.3	15000	15200	2.93	4535
MN908947.3	15200	15400	2.26	4535
MN908947.3	15400	15600	12.51	4535
MN908947.3	15600	15800	1.71	4535
MN908947.3	15800	16000	0	4535
MN908947.3	16000	16200	2.94	4535
MN908947.3	16200	16400	76.03	4535
MN908947.3	16400	16600	336.44	4535
MN908947.3	16600	16800	3192.53	4535
MN908947.3	16800	17000	5999.65	4535
MN908947.3	17000	17200	17.2	4535
MN908947.3	17200	17400	3099.05	4535
MN908947.3	17400	17600	872.23	4535
MN908947.3	17600	17800	36.17	4535
MN908947.3	17800	18000	16.3	4535
MN908947.3	18000	18200	4.87	4535
MN908947.3	18200	18400	0.34	4535
MN908947.3	18400	18600	0.57	4535
MN908947.3	18600	18800	7.08	4535
MN908947.3	18800	19000	1.99	4535
MN908947.3	19000	19200	0	4535
MN908947.3	19200	19400	0	4535
MN908947.3	19400	19600	0.87	4535
MN908947.3	19600	19800	0.04	4535
MN908947.3	19800	20000	1601.67	4535
MN908947.3	20000	20200	2867.4	4535
MN908947.3	20200	20400	182.68	4535
MN908947.3	20400	20600	0.7	4535
MN908947.3	20600	20800	3.65	4535
MN908947.3	20800	21000	0.89	4535
MN908947.3	21000	21200	1.85	4535
MN908947.3	21200	21400	2.1	4535
MN908947.3	21400	21600	47.53	4535
MN908947.3	21600	21800	9.1	4535
MN908947.3	21800	22000	0	4535
MN908947.3	22000	22200	30.22	4535
MN908947.3	22200	22400	69.16	4535
MN908947.3	22400	22600	7.53	4535
MN908947.3	22600	22800	1.6	4535
MN908947.3	22800	23000	1.78	4535
MN908947.3	23000	23200	0.16	4535
MN908947.3	23200	23400	0.97	4535
MN908947.3	23400	23600	1.59	4535
MN908947.3	23600	23800	0.91	4535
MN908947.3	23800	24000	0.01	4535
MN908947.3	24000	24200	1.48	4535
MN908947.3	24200	24400	0	4535
MN908947.3	24400	24600	0.96	4535
MN908947.3	24600	24800	0	4535
MN908947.3	24800	25000	0	4535
MN908947.3	25000	25200	0	4535
MN908947.3	25200	25400	6.08	4535
MN908947.3	25400	25600	798.86	4535
MN908947.3	25600	25800	1072.96	4535
MN908947.3	25800	26000	0.68	4535
MN908947.3	26000	26200	3.71	4535
MN908947.3	26200	26400	2.12	4535
MN908947.3	26400	26600	3.78	4535
MN908947.3	26600	26800	3.92	4535
MN908947.3	26800	27000	0.84	4535
MN908947.3	27000	27200	0	4535
MN908947.3	27200	27400	0	4535
MN908947.3	27400	27600	0	4535
MN908947.3	27600	27800	2.28	4535
MN908947.3	27800	28000	3.86	4535
MN908947.3	28000	28200	3353.3	4535
MN908947.3	28200	28400	8980.34	4535
MN908947.3	28400	28600	3101.49	4535
MN908947.3	28600	28800	1212.53	4535
MN908947.3	28800	29000	33.76	4535
MN908947.3	29000	29200	4.44	4535
MN908947.3	29200	29400	34.38	4535
MN908947.3	29400	29600	725.19	4535
MN908947.3	29600	29800	2780.16	4535
MN908947.3	29800	29903	1576.22	4535
MN908947.3	0	200	387.61	4658
MN908947.3	200	400	2385.17	4658
MN908947.3	400	600	14666.81	4658
MN908947.3	600	800	11686.3	4658
MN908947.3	800	1000	2750.32	4658
MN908947.3	1000	1200	1596.03	4658
MN908947.3	1200	1400	1978.1	4658
MN908947.3	1400	1600	3849.13	4658
MN908947.3	1600	1800	9862.04	4658
MN908947.3	1800	2000	4748.5	4658
MN908947.3	2000	2200	4034.23	4658
MN908947.3	2200	2400	8194.7	4658
MN908947.3	2400	2600	3191.13	4658
MN908947.3	2600	2800	2170.05	4658
MN908947.3	2800	3000	1672.35	4658
MN908947.3	3000	3200	748.16	4658
MN908947.3	3200	3400	889.53	4658
MN908947.3	3400	3600	1572.22	4658
MN908947.3	3600	3800	1456.53	4658
MN908947.3	3800	4000	470.09	4658
MN908947.3	4000	4200	789.06	4658
MN908947.3	4200	4400	1578.21	4658
MN908947.3	4400	4600	3422.77	4658
MN908947.3	4600	4800	4594.92	4658
MN908947.3	4800	5000	5970.35	4658
MN908947.3	5000	5200	4840.56	4658
MN908947.3	5200	5400	1592.23	4658
MN908947.3	5400	5600	9731.04	4658
MN908947.3	5600	5800	17049.63	4658
MN908947.3	5800	6000	6519.16	4658
MN908947.3	6000	6200	1044.08	4658
MN908947.3	6200	6400	871.83	4658
MN908947.3	6400	6600	145.78	4658
MN908947.3	6600	6800	497.84	4658
MN908947.3	6800	7000	809.77	4658
MN908947.3	7000	7200	989.05	4658
MN908947.3	7200	7400	935.15	4658
MN908947.3	7400	7600	1670.09	4658
MN908947.3	7600	7800	2627.92	4658
MN908947.3	7800	8000	2999.26	4658
MN908947.3	8000	8200	15611.84	4658
MN908947.3	8200	8400	8383.72	4658
MN908947.3	8400	8600	2421.35	4658
MN908947.3	8600	8800	1862.08	4658
MN908947.3	8800	9000	3194.37	4658
MN908947.3	9000	9200	2560.91	4658
MN908947.3	9200	9400	882.44	4658
MN908947.3	9400	9600	1899.96	4658
MN908947.3	9600	9800	3707.79	4658
MN908947.3	9800	10000	3568.82	4658
MN908947.3	10000	10200	1791.39	4658
MN908947.3	10200	10400	1339.23	4658
MN908947.3	10400	10600	1006.99	4658
MN908947.3	10600	10800	1435.3	4658
MN908947.3	10800	11000	909.73	4658
MN908947.3	11000	11200	1267.46	4658
MN908947.3	11200	11400	5690.09	4658
MN908947.3	11400	11600	7522.47	4658
MN908947.3	11600	11800	1964.52	4658
MN908947.3	11800	12000	1979.08	4658
MN908947.3	12000	12200	1308.58	4658
MN908947.3	12200	12400	8425.81	4658
MN908947.3	12400	12600	7821.69	4658
MN908947.3	12600	12800	6319.33	4658
MN908947.3	12800	13000	2565.5	4658
MN908947.3	13000	13200	3933.11	4658
MN908947.3	13200	13400	7017.95	4658
MN908947.3	13400	13600	2315.05	4658
MN908947.3	13600	13800	1704.09	4658
MN908947.3	13800	14000	1140.89	4658
MN908947.3	14000	14200	952.01	4658
MN908947.3	14200	14400	1233.43	4658
MN908947.3	14400	14600	1599.21	4658
MN908947.3	14600	14800	1496.11	4658
MN908947.3	14800	15000	1754.71	4658
MN908947.3	15000	15200	2038.34	4658
MN908947.3	15200	15400	2980.13	4658
MN908947.3	15400	15600	3027.2	4658
MN908947.3	15600	15800	1564.92	4658
MN908947.3	15800	16000	2360.16	4658
MN908947.3	16000	16200	3922.26	4658
MN908947.3	16200	16400	4157.93	4658
MN908947.3	16400	16600	7502.62	4658
MN908947.3	16600	16800	12480.83	4658
MN908947.3	16800	17000	10962.26	4658
MN908947.3	17000	17200	5022.76	4658
MN908947.3	17200	17400	9107.86	4658
MN908947.3	17400	17600	4953.75	4658
MN908947.3	17600	17800	12081.42	4658
MN908947.3	17800	18000	11962.63	4658
MN908947.3	18000	18200	3795.07	4658
MN908947.3	18200	18400	5864.19	4658
MN908947.3	18400	18600	3805.74	4658
MN908947.3	18600	18800	1815.91	4658
MN908947.3	18800	19000	1726.99	4658
MN908947.3	19000	19200	1566.58	4658
MN908947.3	19200	19400	1039.36	4658
MN908947.3	19400	19600	1274.08	4658
MN908947.3	19600	19800	1850.93	4658
MN908947.3	19800	20000	5742.2	4658
MN908947.3	20000	20200	4155.21	4658
MN908947.3	20200	20400	3215.05	4658
MN908947.3	20400	20600	5626.83	4658
MN908947.3	20600	20800	2062.22	4658
MN908947.3	20800	21000	1446.94	4658
MN908947.3	21000	21200	2060.3	4658
MN908947.3	21200	21400	6511.61	4658
MN908947.3	21400	21600	12990.39	4658
MN908947.3	21600	21800	2203.33	4658
MN908947.3	21800	22000	710.83	4658
MN908947.3	22000	22200	770.15	4658
MN908947.3	22200	22400	497.18	4658
MN908947.3	22400	22600	328.21	4658
MN908947.3	22600	22800	529.13	4658
MN908947.3	22800	23000	1328.96	4658
MN908947.3	23000	23200	3677.71	4658
MN908947.3	23200	23400	3410.05	4658
MN908947.3	23400	23600	8343.38	4658
MN908947.3	23600	23800	9578.21	4658
MN908947.3	23800	24000	2751.45	4658
MN908947.3	24000	24200	3015.31	4658
MN908947.3	24200	24400	4592.77	4658
MN908947.3	24400	24600	2491.48	4658
MN908947.3	24600	24800	5635.36	4658
MN908947.3	24800	25000	1703.39	4658
MN908947.3	25000	25200	429.93	4658
MN908947.3	25200	25400	658.57	4658
MN908947.3	25400	25600	1536.15	4658
MN908947.3	25600	25800	1567.51	4658
MN908947.3	25800	26000	462.18	4658
MN908947.3	26000	26200	1317.09	4658
MN908947.3	26200	26400	1485.64	4658
MN908947.3	26400	26600	1870.91	4658
MN908947.3	26600	26800	5458.57	4658
MN908947.3	26800	27000	9045.67	4658
MN908947.3	27000	27200	1172.6	4658
MN908947.3	27200	27400	2022.24	4658
MN908947.3	27400	27600	1816.91	4658
MN908947.3	27600	27800	3195.2	4658
MN908947.3	27800	28000	3973.02	4658
MN908947.3	28000	28200	8848.34	4658
MN908947.3	28200	28400	14373.22	4658
MN908947.3	28400	28600	10437.14	4658
MN908947.3	28600	28800	10431.72	4658
MN908947.3	28800	29000	14691.52	4658
MN908947.3	29000	29200	10499.92	4658
MN908947.3	29200	29400	3959.71	4658
MN908947.3	29400	29600	16561.11	4658
MN908947.3	29600	29800	22501.17	4658
MN908947.3	29800	29903	8905.17	4658
